Nose X,Nose Y,Neck X,Neck Y,Right Shoulder X,Right Shoulder Y,Right Elbow X,Right Elbow Y,Right Wrist X,Right Wrist Y,Left Shoulder X,Left Shoulder Y,Left Elbow X,Left Elbow Y,Left Wrist X,Left Wrist Y,Right Hip X,Right Hip Y,Right Knee X,Right Knee Y,Right Ankle X,Right Ankle Y,Left Hip X,Left Hip Y,Left Knee X,Left Knee Y,Left Ankle X,Left Ankle Y,Right Eye X,Right Eye Y,Left Eye X,Left Eye Y,Right Ear X,Right Ear Y,Left Ear X,Left Ear Y,Acitivity
404.9166667,420.6521739,433.1666667,474.4565217,386.0833333,445.1086957,339,396.1956522,339,396.1956522,470.8333333,479.3478261,533.6111111,557.6086957,536.75,640.7608696,351.5555556,621.1956522,251.1111111,684.7826087,298.1944444,792.3913043,395.5,640.7608696,426.8888889,782.6086957,558.7222222,792.3913043,398.6388889,410.8695652,417.4722222,410.8695652,417.4722222,410.8695652,445.7222222,410.8695652,dancing
172.4444444,144,190.2222222,146.0869565,190.2222222,146.0869565,190.2222222,146.0869565,190.2222222,146.0869565,193.7777778,146.0869565,195.5555556,169.0434783,195.5555556,169.0434783,200.8888889,181.5652174,193.7777778,275.4782609,202.6666667,325.5652174,206.2222222,179.4782609,188.4444444,269.2173913,204.4444444,325.5652174,204.4444444,325.5652174,174.2222222,141.9130435,174.2222222,141.9130435,177.7777778,139.826087,dancing
422.2222222,208.6956522,429.6296296,243.4782609,388.8888889,256.5217391,322.2222222,334.7826087,251.8518519,334.7826087,477.7777778,226.0869565,577.7777778,191.3043478,592.5925926,134.7826087,385.1851852,395.6521739,285.1851852,495.6521739,285.1851852,495.6521739,429.6296296,417.3913043,477.7777778,547.826087,455.5555556,678.2608696,414.8148148,200,429.6296296,195.6521739,396.2962963,200,444.4444444,186.9565217,dancing
589.8148148,385.2717391,571.7592593,506.1413043,397.2222222,468.3695652,355.0925926,589.2391304,355.0925926,589.2391304,355.0925926,589.2391304,355.0925926,589.2391304,355.0925926,589.2391304,355.0925926,589.2391304,355.0925926,589.2391304,355.0925926,589.2391304,355.0925926,589.2391304,355.0925926,589.2391304,355.0925926,589.2391304,541.6666667,324.8369565,631.9444444,324.8369565,487.5,309.7282609,698.1481481,317.2826087,dancing
330.5555556,151.6304348,366.6666667,239.673913,366.6666667,239.673913,366.6666667,239.673913,366.6666667,239.673913,369.4444444,239.673913,294.4444444,288.5869565,294.4444444,288.5869565,261.1111111,396.1956522,138.8888889,371.7391304,138.8888889,371.7391304,311.1111111,459.7826087,325,621.1956522,397.2222222,802.173913,397.2222222,802.173913,344.4444444,136.9565217,344.4444444,136.9565217,377.7777778,151.6304348,dancing
844.8055556,345.0434783,861.3703704,489.7391304,720.5694444,500.8695652,521.7916667,500.8695652,372.7083333,500.8695652,993.8888889,467.4782609,1109.842593,534.2608696,1109.842593,534.2608696,786.8287037,912.6956522,786.8287037,912.6956522,786.8287037,912.6956522,927.6296296,912.6956522,853.087963,1135.304348,853.087963,1135.304348,819.9583333,311.6521739,877.9351852,300.5217391,778.5462963,322.7826087,927.6296296,322.7826087,dancing
280.4212963,79.22282609,303.9861111,93.96195652,282.7777778,101.3315217,273.3518519,147.3913043,259.212963,169.5,322.837963,82.9076087,346.4027778,101.3315217,365.2546296,103.173913,318.125,163.9728261,351.1157407,228.4565217,348.7592593,296.625,336.9768519,160.2880435,351.1157407,228.4565217,296.9166667,270.8315217,275.7083333,75.53804348,280.4212963,71.85326087,280.4212963,71.85326087,294.5601852,66.32608696,dancing
240.7407407,135.8695652,238.4259259,182.0652174,210.6481481,184.7826087,215.2777778,255.4347826,215.2777778,255.4347826,268.5185185,184.7826087,268.5185185,252.7173913,268.5185185,252.7173913,224.537037,293.4782609,236.1111111,404.8913043,247.6851852,475.5434783,261.5740741,285.326087,312.5,372.2826087,263.8888889,459.2391304,231.4814815,125,250,125,219.9074074,127.7173913,261.5740741,130.4347826,dancing
250.1666667,122.1086957,274.3055556,166.7826087,250.1666667,184.6521739,250.1666667,184.6521739,250.1666667,184.6521739,296.25,163.8043478,307.2222222,208.4782609,307.2222222,208.4782609,261.1388889,276.9782609,247.9722222,369.3043478,252.3611111,467.5869565,294.0555556,262.0869565,294.0555556,262.0869565,294.0555556,262.0869565,243.5833333,119.1304348,254.5555556,113.173913,254.5555556,113.173913,272.1111111,116.1521739,dancing
130.0185185,78.56521739,130.0185185,90.65217391,121.2777778,89.14130435,121.2777778,89.14130435,121.2777778,89.14130435,143.1296296,89.14130435,164.9814815,81.58695652,164.9814815,81.58695652,100.5185185,140.5108696,83.03703704,193.3913043,105.9814815,240.2282609,122.3703704,152.5978261,119.0925926,193.3913043,80.85185185,231.1630435,126.7407407,75.54347826,132.2037037,74.0326087,119.0925926,72.52173913,136.5740741,71.01086957,dancing
107.5925926,133.1521739,124.5,152.173913,99.90740741,149.4565217,99.90740741,149.4565217,99.90740741,149.4565217,146.0185185,149.4565217,195.2037037,165.7608696,215.1851852,165.7608696,95.2962963,255.4347826,55.33333333,334.2391304,107.5925926,421.1956522,109.1296296,266.3043478,76.85185185,336.9565217,113.7407407,410.326087,106.0555556,127.7173913,113.7407407,125,113.7407407,125,126.037037,119.5652174,dancing
366.6666667,152.1684783,400,247.9782609,311.1111111,231.0706522,255.5555556,332.5163043,122.2222222,394.5108696,481.4814815,202.8913043,533.3333333,191.6195652,533.3333333,191.6195652,366.6666667,535.4076087,366.6666667,721.3913043,351.8518519,941.1902174,470.3703704,546.6793478,411.1111111,743.9347826,355.5555556,929.9184783,351.8518519,129.625,388.8888889,129.625,329.6296296,135.2608696,429.6296296,135.2608696,dancing
168.8796296,75.81521739,159.1898148,95.38043478,130.1203704,107.6086957,177.1851852,171.1956522,177.1851852,171.1956522,192.412037,107.6086957,182.7222222,166.3043478,182.7222222,166.3043478,125.9675926,188.3152174,91.36111111,269.0217391,77.51851852,303.2608696,159.1898148,193.2065217,137.0416667,276.3586957,166.1111111,344.8369565,161.9583333,63.58695652,177.1851852,66.0326087,148.1157407,58.69565217,186.875,70.92391304,dancing
326.3888889,191.576087,337.962963,248.6413043,293.9814815,269.0217391,293.9814815,269.0217391,293.9814815,269.0217391,379.6296296,252.7173913,379.6296296,252.7173913,379.6296296,252.7173913,335.6481481,346.4673913,337.962963,513.5869565,340.2777778,648.0978261,372.6851852,342.3913043,372.6851852,342.3913043,372.6851852,342.3913043,312.5,183.423913,333.3333333,175.2717391,300.9259259,195.6521739,351.8518519,179.3478261,dancing
1027.888889,1089.956522,981.1666667,1316.173913,841,1419,887.7222222,1686.347826,887.7222222,1686.347826,1121.333333,1254.478261,1121.333333,1254.478261,1121.333333,1254.478261,1027.888889,1748.043478,1027.888889,1748.043478,1027.888889,1748.043478,1027.888889,1748.043478,1027.888889,1748.043478,1027.888889,1748.043478,992.8472222,1028.26087,1074.611111,1048.826087,922.7638889,1048.826087,1121.333333,1069.391304,dancing
374.0740741,180.9782609,355.5555556,253.3695652,340.7407407,246.1304348,262.962963,242.5108696,222.2222222,220.7934783,362.962963,260.6086957,266.6666667,242.5108696,233.3333333,231.6521739,385.1851852,405.3913043,274.0740741,477.7826087,281.4814815,575.5108696,385.1851852,401.7717391,277.7777778,477.7826087,277.7777778,477.7826087,377.7777778,159.2608696,400,177.3586957,400,177.3586957,418.5185185,202.6956522,dancing
572.9027778,172.5217391,504.2916667,189.2173913,524.875,211.4782609,524.875,211.4782609,524.875,211.4782609,483.7083333,155.826087,483.7083333,155.826087,483.7083333,155.826087,373.9305556,400.6956522,442.5416667,595.4782609,480.2777778,818.0869565,425.3888889,417.3913043,428.8194444,601.0434783,476.8472222,818.0869565,576.3333333,155.826087,576.3333333,155.826087,562.6111111,128,562.6111111,128,dancing
247.037037,199.076087,257.7777778,214.1576087,240.5925926,223.2065217,227.7037037,256.3858696,238.4444444,244.3206522,277.1111111,205.1086957,281.4074074,235.2717391,281.4074074,235.2717391,257.7777778,280.5163043,257.7777778,280.5163043,257.7777778,280.5163043,277.1111111,280.5163043,277.1111111,280.5163043,277.1111111,280.5163043,242.7407407,193.0434783,251.3333333,190.0271739,238.4444444,190.0271739,259.9259259,187.0108696,dancing
193.0555556,73.36956522,180.5555556,102.7173913,172.2222222,105.9782609,148.6111111,102.7173913,119.4444444,97.82608696,187.5,97.82608696,204.1666667,97.82608696,238.8888889,63.58695652,191.6666667,143.4782609,191.6666667,143.4782609,191.6666667,143.4782609,191.6666667,143.4782609,191.6666667,143.4782609,191.6666667,143.4782609,188.8888889,71.73913043,188.8888889,71.73913043,179.1666667,81.52173913,179.1666667,81.52173913,dancing
327.1111111,145.7934783,379.2592593,218.6902174,350.8148148,214.4021739,251.2592593,214.4021739,184.8888889,175.8097826,407.7037037,218.6902174,474.0740741,218.6902174,545.1851852,205.826087,436.1481481,338.7554348,502.5185185,381.6358696,502.5185185,381.6358696,431.4074074,343.0434783,502.5185185,381.6358696,502.5185185,381.6358696,502.5185185,381.6358696,341.3333333,137.2173913,341.3333333,137.2173913,369.7777778,154.3695652,dancing
233.7962963,187.5,231.4814815,224.1847826,201.3888889,216.0326087,182.8703704,277.173913,196.7592593,330.1630435,268.5185185,228.2608696,282.4074074,191.576087,282.4074074,191.576087,217.5925926,375,233.7962963,505.4347826,231.4814815,619.5652174,268.5185185,346.4673913,351.8518519,350.5434783,317.1296296,436.1413043,224.537037,175.2717391,243.0555556,179.3478261,212.962963,179.3478261,259.2592593,183.423913,dancing
371.6574074,319.5652174,326.3333333,417.3913043,262.8796296,397.826087,240.2175926,508.6956522,330.8657407,410.8695652,398.8518519,436.9565217,398.8518519,436.9565217,398.8518519,436.9565217,240.2175926,626.0869565,299.1388889,815.2173913,317.2685185,1043.478261,339.9305556,586.9565217,466.837963,723.9130435,344.462963,815.2173913,362.5925926,306.5217391,389.787037,313.0434783,339.9305556,313.0434783,398.8518519,339.1304348,dancing
476.6666667,101.0869565,465.8333333,156.5217391,400.8333333,169.5652174,303.3333333,169.5652174,200.4166667,163.0434783,520,140.2173913,520,140.2173913,520,140.2173913,552.5,244.5652174,639.1666667,286.9565217,639.1666667,286.9565217,590.4166667,231.5217391,628.3333333,290.2173913,628.3333333,290.2173913,460.4166667,88.04347826,482.0833333,88.04347826,417.0833333,91.30434783,417.0833333,91.30434783,dancing
455,196.0434783,465,348.5217391,465,348.5217391,465,348.5217391,465,348.5217391,465,348.5217391,465,348.5217391,465,348.5217391,465,348.5217391,465,348.5217391,465,348.5217391,465,348.5217391,465,348.5217391,465,348.5217391,465,348.5217391,475,181.5217391,475,181.5217391,510,225.0869565,dancing
143.0555556,64.34782609,147.2222222,98.13043478,130.5555556,93.30434783,130.5555556,93.30434783,130.5555556,93.30434783,161.1111111,99.73913043,159.7222222,130.3043478,159.7222222,130.3043478,134.7222222,149.6086957,134.7222222,149.6086957,134.7222222,149.6086957,155.5555556,148,191.6666667,159.2608696,191.6666667,159.2608696,138.8888889,61.13043478,147.2222222,61.13043478,134.7222222,69.17391304,154.1666667,65.95652174,dancing
320.1111111,112.5,357.3333333,165.625,331.2777778,159.375,264.2777778,150,201,87.5,387.1111111,165.625,446.6666667,162.5,528.5555556,153.125,528.5555556,153.125,528.5555556,153.125,528.5555556,153.125,390.8333333,265.625,387.1111111,287.5,361.0555556,353.125,361.0555556,353.125,331.2777778,106.25,331.2777778,106.25,346.1666667,118.75,dancing
311.7962963,138.5869565,295.0555556,141.3043478,282.5,119.5652174,263.6666667,130.4347826,301.3333333,141.3043478,301.3333333,141.3043478,301.3333333,141.3043478,301.3333333,141.3043478,263.6666667,157.6086957,272.037037,173.9130435,272.037037,173.9130435,272.037037,173.9130435,272.037037,173.9130435,272.037037,173.9130435,313.8888889,133.1521739,315.9814815,138.5869565,309.7037037,122.2826087,309.7037037,122.2826087,dancing
687.1666667,344.3478261,654.4444444,468.6956522,550.8240741,468.6956522,458.1111111,593.0434783,458.1111111,593.0434783,758.0648148,497.3913043,823.5092593,660,818.0555556,669.5652174,567.1851852,803.4782609,627.1759259,1042.608696,518.1018519,1138.26087,681.712963,851.3043478,648.9907407,1061.73913,561.7314815,1310.434783,670.8055556,315.6521739,708.9814815,315.6521739,627.1759259,334.7826087,730.7962963,334.7826087,running
687.1666667,344.3478261,654.4444444,468.6956522,550.8240741,468.6956522,458.1111111,593.0434783,458.1111111,593.0434783,758.0648148,497.3913043,823.5092593,660,818.0555556,669.5652174,567.1851852,803.4782609,627.1759259,1042.608696,518.1018519,1138.26087,681.712963,851.3043478,648.9907407,1061.73913,561.7314815,1310.434783,670.8055556,315.6521739,708.9814815,315.6521739,627.1759259,334.7826087,730.7962963,334.7826087,running
872.6851852,272.9782609,878.7037037,334.1630435,824.537037,334.1630435,806.4814815,404.7608696,830.5555556,428.2934783,932.8703704,334.1630435,956.9444444,400.0543478,932.8703704,451.826087,848.6111111,494.1847826,860.6481481,625.9673913,878.7037037,771.8695652,914.8148148,489.4782609,896.7592593,621.2608696,890.7407407,771.8695652,860.6481481,263.5652174,884.7222222,263.5652174,848.6111111,272.9782609,896.7592593,268.2717391,running
441.5277778,430.9782609,449.5555556,508.6956522,401.3888889,522.826087,389.3472222,572.2826087,389.3472222,593.4782609,497.7222222,501.6304348,537.8611111,607.6086957,473.6388889,593.4782609,409.4166667,664.1304348,425.4722222,840.7608696,433.5,1038.586957,481.6666667,664.1304348,481.6666667,847.826087,477.6527778,1010.326087,429.4861111,423.9130435,449.5555556,416.8478261,413.4305556,445.1086957,465.6111111,423.9130435,running
420.9722222,346.1956522,416.962963,402.7173913,340.787037,423.9130435,304.7037037,565.2173913,376.8703704,600.5434783,493.1388889,402.7173913,561.2962963,473.3695652,529.2222222,607.6086957,400.9259259,692.3913043,400.9259259,692.3913043,400.9259259,692.3913043,501.1574074,671.1956522,505.1666667,861.9565217,501.1574074,1080.978261,408.9444444,332.0652174,433,325,380.8796296,346.1956522,453.0462963,325,running
668.0555556,197.4456522,625.9259259,277.3641304,571.7592593,272.6630435,481.4814815,314.9728261,463.4259259,394.8913043,692.1296296,277.3641304,758.3333333,343.1793478,722.2222222,282.0652174,601.8518519,460.7065217,710.1851852,578.2336957,643.9814815,733.3695652,613.8888889,460.7065217,589.8148148,587.6358696,511.5740741,738.0706522,650,188.0434783,668.0555556,183.3423913,613.8888889,197.4456522,613.8888889,197.4456522,running
421.4583333,141.3043478,441.5277778,275.5434783,349.2083333,268.4782609,280.9722222,388.5869565,280.9722222,388.5869565,549.9027778,275.5434783,626.1666667,353.2608696,582.0138889,381.5217391,385.3333333,664.1304348,397.375,897.2826087,461.5972222,1024.456522,513.7777778,614.673913,497.7222222,833.6956522,489.6944444,1095.108696,405.4027778,120.1086957,445.5416667,113.0434783,381.3194444,141.3043478,485.6805556,134.2391304,running
671.4814815,197.826087,689.4675926,310.8695652,581.5509259,310.8695652,521.5972222,459.2391304,629.5138889,360.326087,791.3888889,303.8043478,857.337963,395.6521739,863.3333333,487.5,617.5231481,628.8043478,671.4814815,833.6956522,725.4398148,1010.326087,761.412037,586.4130435,719.4444444,770.1086957,749.4212963,1003.26087,647.5,176.6304348,689.4675926,176.6304348,623.5185185,197.826087,719.4444444,183.6956522,running
755.9351852,497.826087,699.4166667,684.5108696,536.9259259,696.9565217,438.0185185,970.7608696,579.3148148,883.6413043,840.712963,746.7391304,798.3240741,920.9782609,798.3240741,920.9782609,600.5092593,1194.782609,657.0277778,1655.271739,713.5462963,2065.978261,784.1944444,1169.891304,734.7407407,1593.043478,770.0648148,2053.532609,720.6111111,460.4891304,784.1944444,472.9347826,664.0925926,510.2717391,826.5833333,535.1630435,running
570.3703704,220.6521739,687.037037,319.5652174,635.1851852,350,602.7777778,502.173913,518.5185185,365.2173913,745.3703704,289.1304348,926.8518519,304.3478261,1037.037037,456.5217391,732.4074074,669.5652174,900.9259259,928.2608696,1134.259259,1110.869565,732.4074074,661.9565217,434.2592593,738.0434783,609.2592593,966.3043478,609.2592593,966.3043478,576.8518519,190.2173913,576.8518519,190.2173913,648.1481481,190.2173913,running
393.3611111,367.3913043,409.4166667,452.173913,345.1944444,459.2391304,301.0416667,558.1521739,341.1805556,494.5652174,469.625,445.1086957,529.8333333,529.8913043,517.7916667,635.8695652,385.3333333,635.8695652,397.375,833.6956522,409.4166667,1045.652174,453.5694444,621.7391304,449.5555556,720.6521739,441.5277778,883.1521739,381.3194444,353.2608696,401.3888889,353.2608696,365.2638889,367.3913043,425.4722222,353.2608696,running
273.3333333,71.30434783,273.3333333,142.6086957,205,155.9782609,156.5972222,271.8478261,213.5416667,285.2173913,344.5138889,142.6086957,381.5277778,245.1086957,381.5277778,245.1086957,244.8611111,352.0652174,264.7916667,552.6086957,287.5694444,588.2608696,324.5833333,352.0652174,330.2777778,512.5,338.8194444,668.4782609,261.9444444,57.93478261,287.5694444,53.47826087,244.8611111,62.39130435,307.5,62.39130435,running
481.4814815,342.3913043,486.1111111,423.9130435,416.6666667,432.0652174,365.7407407,521.7391304,347.2222222,603.2608696,555.5555556,440.2173913,638.8888889,538.0434783,578.7037037,521.7391304,439.8148148,668.4782609,481.4814815,913.0434783,500,1100.543478,523.1481481,668.4782609,495.3703704,913.0434783,495.3703704,1092.391304,467.5925926,317.9347826,495.3703704,317.9347826,444.4444444,342.3913043,523.1481481,350.5434783,running
300.9259259,33.69565217,270.8333333,50.54347826,259.2592593,48.85869565,273.1481481,82.55434783,261.5740741,119.6195652,287.037037,52.22826087,275.462963,84.23913043,263.8888889,122.9891304,263.8888889,122.9891304,263.8888889,122.9891304,263.8888889,122.9891304,263.8888889,122.9891304,263.8888889,122.9891304,263.8888889,122.9891304,296.2962963,30.32608696,296.2962963,30.32608696,282.4074074,30.32608696,282.4074074,30.32608696,running
605.5555556,208.6956522,577.7777778,252.173913,561.1111111,256.5217391,516.6666667,326.0869565,588.8888889,343.4782609,583.3333333,252.173913,611.1111111,334.7826087,627.7777778,343.4782609,555.5555556,400,533.3333333,521.7391304,533.3333333,521.7391304,605.5555556,400,627.7777778,526.0869565,627.7777778,647.826087,600,200,611.1111111,200,583.3333333,204.3478261,583.3333333,204.3478261,running
347.3148148,283.548913,328.3703704,372.5054348,271.537037,372.5054348,186.287037,444.7826087,227.3333333,533.7391304,388.3611111,378.0652174,423.0925926,472.5815217,445.1944444,433.6630435,290.4814815,578.2173913,328.3703704,745.0108696,299.9537037,900.6847826,353.6296296,578.2173913,347.3148148,739.451087,306.2685185,889.5652174,334.6851852,272.4293478,359.9444444,277.9891304,306.2685185,294.6684783,369.4166667,294.6684783,running
606.2222222,174.2065217,596.75,226.0978261,558.8611111,229.8043478,563.5972222,281.6956522,563.5972222,281.6956522,639.375,222.3913043,677.2638889,307.6413043,634.6388889,292.8152174,563.5972222,370.6521739,573.0694444,511.5,587.2777778,626.4021739,625.1666667,370.6521739,620.4305556,511.5,634.6388889,578.2173913,596.75,163.0869565,615.6944444,163.0869565,577.8055556,166.7934783,629.9027778,166.7934783,running
191.9953704,143.4782609,185.1990741,185.326087,154.6157407,188.3152174,142.7222222,239.1304348,159.712963,236.1413043,210.6851852,188.3152174,212.3842593,233.1521739,212.3842593,233.1521739,164.8101852,289.9456522,175.0046296,379.6195652,186.8981481,454.3478261,208.9861111,286.9565217,198.7916667,376.6304348,193.6944444,457.3369565,185.1990741,134.5108696,198.7916667,134.5108696,173.3055556,140.4891304,205.587963,143.4782609,running
518.6805556,452.7173913,523.6203704,535.8695652,459.4027778,526.6304348,414.9444444,600.5434783,414.9444444,600.5434783,587.837963,526.6304348,587.837963,526.6304348,587.837963,526.6304348,464.3425926,757.6086957,498.9212963,951.6304348,498.9212963,1145.652174,543.3796296,766.8478261,523.6203704,942.3913043,503.8611111,1136.413043,508.8009259,434.2391304,533.5,434.2391304,489.0416667,443.4782609,553.2592593,443.4782609,running
540.7407407,183.9293478,540.7407407,279.0652174,474.0740741,285.4076087,466.6666667,380.5434783,451.8518519,462.9945652,614.8148148,279.0652174,637.037037,405.9130435,666.6666667,450.3097826,496.2962963,520.076087,503.7037037,704.0054348,503.7037037,900.6195652,592.5925926,532.7608696,592.5925926,704.0054348,592.5925926,875.25,525.9259259,177.5869565,555.5555556,177.5869565,503.7037037,190.2717391,577.7777778,190.2717391,running
237.7314815,58.83152174,213.6574074,108.25,180.5555556,98.83695652,141.4351852,136.4891304,171.5277778,155.3152174,249.7685185,110.6032609,255.787037,160.0217391,246.7592593,188.2608696,189.5833333,204.7336957,222.6851852,294.1576087,231.712963,400.0543478,213.6574074,207.0869565,180.5555556,291.8043478,129.3981481,338.8695652,228.7037037,51.77173913,243.75,51.77173913,207.6388889,56.47826087,207.6388889,56.47826087,running
850,286.9565217,791.6666667,378.2608696,708.3333333,371.7391304,583.3333333,410.8695652,566.6666667,521.7391304,866.6666667,391.3043478,883.3333333,508.6956522,875,528.2608696,716.6666667,606.5217391,858.3333333,802.173913,925,1030.434783,758.3333333,613.0434783,650,802.173913,483.3333333,854.3478261,833.3333333,267.3913043,858.3333333,267.3913043,775,273.9130435,775,273.9130435,running
595.8333333,136.6467391,601.8518519,207.326087,553.7037037,202.6141304,517.5925926,301.5652174,505.5555556,306.2771739,656.0185185,212.0380435,656.0185185,287.4293478,656.0185185,287.4293478,559.7222222,405.2282609,553.7037037,541.875,559.7222222,593.7065217,625.9259259,409.9402174,607.8703704,560.7228261,589.8148148,725.6413043,583.7962963,127.2228261,613.8888889,127.2228261,571.7592593,136.6467391,631.9444444,136.6467391,running
270.2222222,133.4347826,312.8888889,177.9130435,298.6666667,181.6195652,274.962963,240.923913,251.2592593,244.6304348,331.8518519,181.6195652,379.2592593,222.3913043,341.3333333,252.0434783,298.6666667,311.3478261,237.037037,385.4782609,237.037037,385.4782609,322.3703704,311.3478261,346.0740741,411.423913,346.0740741,411.423913,346.0740741,411.423913,279.7037037,126.0217391,279.7037037,126.0217391,308.1481481,129.7282609,running
2056.888889,278.6086957,1839.333333,541.7391304,1878.888889,541.7391304,1483.333333,727.4782609,1720.666667,990.6086957,1799.777778,541.7391304,1463.555556,712,1681.111111,959.6521739,1839.333333,1269.217391,1522.888889,1950.26087,1522.888889,1950.26087,1839.333333,1253.73913,2116.222222,1903.826087,2294.222222,2461.043478,2017.333333,247.6521739,2017.333333,247.6521739,1898.666667,263.1304348,1720.666667,386.9565217,running
321.4814815,102.5,315.7407407,140,275.5555556,140,235.3703704,185,246.8518519,202.5,358.7962963,142.5,396.1111111,202.5,367.4074074,245,284.1666667,270,284.1666667,375,278.4259259,442.5,332.962963,277.5,312.8703704,377.5,278.4259259,450,312.8703704,95,330.0925926,95,298.5185185,97.5,338.7037037,97.5,running
316.7314815,211.5217391,376.8703704,332.3913043,320.7407407,324.8369565,300.6944444,445.7065217,300.6944444,445.7065217,428.9907407,332.3913043,521.2037037,475.923913,428.9907407,589.2391304,360.8333333,634.5652174,344.7962963,868.75,368.8518519,1110.48913,412.9537037,627.0108696,485.1203704,627.0108696,441.0185185,808.3152174,308.712963,188.8586957,336.7777778,188.8586957,336.7777778,188.8586957,392.9074074,203.9673913,running
441.5277778,234.1847826,445.5416667,324.8369565,373.2916667,332.3913043,321.1111111,438.1521739,341.1805556,498.5869565,525.8194444,332.3913043,602.0833333,453.2608696,537.8611111,460.8152174,393.3611111,589.2391304,397.375,785.6521739,421.4583333,1012.282609,497.7222222,604.3478261,493.7083333,808.3152174,461.5972222,982.0652174,429.4861111,219.076087,457.5833333,219.076087,405.4027778,234.1847826,485.6805556,234.1847826,running
995.5555556,179.4565217,897.7777778,269.1847826,915.5555556,269.1847826,906.6666667,414.1304348,1040,469.3478261,880,262.2826087,844.4444444,352.0108696,844.4444444,352.0108696,880,510.7608696,808.8888889,648.8043478,808.8888889,648.8043478,862.2222222,517.6630435,702.2222222,814.4565217,444.4444444,966.3043478,977.7777778,165.6521739,977.7777778,165.6521739,915.5555556,193.2608696,915.5555556,193.2608696,running
380.787037,69.56521739,389.9259259,108.6956522,359.462963,106.5217391,341.1851852,150,359.462963,163.0434783,420.3888889,108.6956522,447.8055556,139.1304348,432.5740741,163.0434783,371.6481481,200,374.6944444,269.5652174,383.8333333,360.8695652,402.1111111,200,389.9259259,271.7391304,380.787037,297.826087,374.6944444,65.2173913,386.8796296,65.2173913,365.5555556,71.73913043,402.1111111,67.39130435,running
1257.407407,356.3858696,1408.296296,439.2663043,1320.277778,439.2663043,1244.833333,580.1630435,1244.833333,621.6032609,1496.314815,447.5543478,1584.333333,613.3152174,1571.759259,712.7717391,1471.166667,745.923913,1458.592593,986.2771739,1446.018519,1201.766304,1358,745.923913,1358,1002.853261,1420.87037,1176.902174,1420.87037,1176.902174,1282.555556,339.8097826,1282.555556,339.8097826,1345.425926,331.5217391,running
206.6666667,83.47826087,222.2222222,99.13043478,233.3333333,99.13043478,246.6666667,118.2608696,246.6666667,118.2608696,208.8888889,99.13043478,193.3333333,121.7391304,186.6666667,126.9565217,233.3333333,144.3478261,206.6666667,206.9565217,197.7777778,255.6521739,220,146.0869565,211.1111111,205.2173913,195.5555556,253.9130435,195.5555556,253.9130435,208.8888889,80,231.1111111,83.47826087,215.5555556,81.73913043,running
446.5740741,185.4619565,421.2962963,326.4130435,303.3333333,333.8315217,248.5648148,474.7826087,231.712963,630.5706522,547.6851852,348.6684783,606.6666667,497.0380435,598.2407407,519.2934783,328.6111111,712.173913,337.037037,942.1467391,328.6111111,1090.516304,459.212963,756.6847826,421.2962963,1008.913043,383.3796296,1201.793478,425.5092593,163.2065217,471.8518519,163.2065217,387.5925926,170.625,505.5555556,185.4619565,running
440.7407407,89.46195652,437.037037,129.8641304,407.4074074,129.8641304,392.5925926,181.8097826,392.5925926,181.8097826,470.3703704,129.8641304,470.3703704,176.0380435,470.3703704,178.923913,407.4074074,236.6413043,414.8148148,326.1032609,414.8148148,326.1032609,448.1481481,239.5271739,444.4444444,328.9891304,440.7407407,421.3369565,433.3333333,83.69021739,448.1481481,83.69021739,422.2222222,89.46195652,459.2592593,89.46195652,running
92.3287037,63.36956522,109.1157407,69.13043478,110.3148148,66.25,110.3148148,66.25,110.3148148,66.25,106.7175926,72.01086957,93.52777778,96.49456522,71.94444444,103.6956522,136.6944444,118.0978261,153.4814815,164.1847826,181.0601852,204.5108696,137.8935185,118.0978261,153.4814815,164.1847826,182.2592593,203.0706522,182.2592593,203.0706522,93.52777778,59.04891304,93.52777778,59.04891304,99.52314815,59.04891304,running
287.5,90,310.5,121.5,313.375,117,290.375,155.25,278.875,150.75,301.875,123.75,293.25,162,276,155.25,319.125,213.75,284.625,283.5,267.375,364.5,324.875,211.5,342.125,294.75,419.75,308.25,419.75,308.25,293.25,85.5,293.25,85.5,301.875,94.5,running
281.4814815,94.72826087,281.4814815,128.5597826,251.8518519,130.8152174,240,169.1576087,245.9259259,157.8804348,314.0740741,126.3043478,331.8518519,157.8804348,322.962963,193.9673913,266.6666667,212.0108696,266.6666667,270.6521739,281.4814815,299.9728261,305.1851852,212.0108696,284.4444444,275.1630435,287.4074074,299.9728261,272.5925926,87.96195652,287.4074074,87.96195652,260.7407407,90.2173913,296.2962963,87.96195652,running
248.8888889,46.4673913,258.3703704,74.34782609,253.6296296,72.48913043,227.5555556,100.3695652,251.2592593,131.9673913,265.4814815,79.92391304,256,109.6630435,251.2592593,126.3913043,251.2592593,154.2717391,282.0740741,219.326087,284.4444444,278.8043478,246.5185185,152.4130435,222.8148148,221.1847826,222.8148148,221.1847826,222.8148148,221.1847826,251.2592593,42.75,251.2592593,42.75,258.3703704,46.4673913,running
